gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
5147122157	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:68505	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		IL	"7 km 90 degrees W Gedera"	HaMerkaz	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	31.816667	34.7							1959-03-12	12	3	1959	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:68505	"William J. Riemer 590312-D"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): William J. Riemer"			2026-06-12T03:17:42.546Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147067448	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:219534	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		RU	"Babuk-aul, 55 km ENE Dagomys [=43.40'N 39.38'E] on road, Krasnodarsky Territory, Europe"		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	43.88333	39.81667	14785.0						1990-05-26	26	5	1990	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:219534	"J. Robert Macey 7620"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): J. Robert Macey, Theodore J. Papenfuss"			2026-06-12T03:17:37.908Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147366160	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:68508	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		IL	"7 km 90 degrees W Gedera"	HaMerkaz	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	31.816667	34.7							1959-03-12	12	3	1959	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:68508	"William J. Riemer 590312-D"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): William J. Riemer"			2026-06-12T03:17:59.767Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147496445	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:219525	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		RU	"Babuk-aul, 55 km ENE Dagomys [=43.40'N 39.38'E] on road, Krasnodarsky Territory, Europe"		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	43.88333	39.81667	14785.0						1990-05-26	26	5	1990	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:219525	"J. Robert Macey 7611"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): J. Robert Macey, Theodore J. Papenfuss"			2026-06-12T03:17:50.470Z		TYPE_STATUS_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147072454	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:219538	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		RU	"Babuk-aul, 55 km ENE Dagomys [=43.40'N 39.38'E] on road, Krasnodarsky Territory, Europe"		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	43.88333	39.81667	14785.0						1990-05-26	26	5	1990	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:219538	"Theodore J. Papenfuss 21171"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): Theodore J. Papenfuss, J. Robert Macey"			2026-06-12T03:17:51.262Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147189459	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:219540	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		RU	"Babuk-aul, 55 km ENE Dagomys [=43.40'N 39.38'E] on road, Krasnodarsky Territory, Europe"		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	43.88333	39.81667	14785.0						1990-05-26	26	5	1990	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:219540	"Theodore J. Papenfuss 21173"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): Theodore J. Papenfuss, J. Robert Macey"			2026-06-12T03:17:45.855Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147002161	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:68507	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		IL	"7 km 90 degrees W Gedera"	HaMerkaz	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	31.816667	34.7							1959-03-12	12	3	1959	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:68507	"William J. Riemer 590312-D"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): William J. Riemer"			2026-06-12T03:17:50.917Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147422891	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:230205	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		TR	"Uludaq University campus, 15 km W (by road) of Bursa"	Bursa	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	40.18333	28.89054	15554.0						1999-03-07	7	3	1999	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:230205	"Theodore J. Papenfuss 24978"	unknown		CC0_1_0		"Collector(s): Theodore J. Papenfuss"			2026-06-12T03:17:55.280Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147302297	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:191992	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		TR	"No specific locality recorded."		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	38.95	35.61667	877348.0						1818-06-20/1999-02-04				2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:191992		"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): unknown"			2026-06-12T03:17:46.216Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147070447	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:219548	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		RU	"Babuk-aul, 55 km ENE Dagomys [=43.40'N 39.38'E] on road, Krasnodarsky Territory, Europe"		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	43.88333	39.81667	14785.0						1990-05-26	26	5	1990	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:219548	"Theodore J. Papenfuss 21181"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): Theodore J. Papenfuss, J. Robert Macey"			2026-06-12T03:17:38.775Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147070448	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:219551	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		RU	"Babuk-aul, 55 km ENE Dagomys [=43.40'N 39.38'E] on road, Krasnodarsky Territory, Europe"		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	43.88333	39.81667	14785.0						1990-05-26	26	5	1990	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:219551	"Theodore J. Papenfuss 21184"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): Theodore J. Papenfuss, J. Robert Macey"			2026-06-12T03:17:38.777Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147411603	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:199346	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		TR	"No specific locality recorded."		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	38.95	35.61667	877348.0						1818-06-20/1999-02-04				2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:199346		"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0					2026-06-12T03:17:47.461Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147421449	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:219550	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		RU	"Babuk-aul, 55 km ENE Dagomys [=43.40'N 39.38'E] on road, Krasnodarsky Territory, Europe"		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	43.88333	39.81667	14785.0						1990-05-26	26	5	1990	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:219550	"Theodore J. Papenfuss 21183"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): Theodore J. Papenfuss, J. Robert Macey"			2026-06-12T03:17:47.579Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147313448	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:219527	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		RU	"Babuk-aul, 55 km ENE Dagomys [=43.40'N 39.38'E] on road, Krasnodarsky Territory, Europe"		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	43.88333	39.81667	14785.0						1990-05-26	26	5	1990	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:219527	"J. Robert Macey 7613"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): J. Robert Macey, Theodore J. Papenfuss"			2026-06-12T03:18:21.947Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147054297	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:191995	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		TR	"No specific locality recorded."		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	38.95	35.61667	877348.0						1818-06-20/1999-02-04				2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:191995		"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): unknown"			2026-06-12T03:17:38.438Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147313449	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:219530	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		RU	"Babuk-aul, 55 km ENE Dagomys [=43.40'N 39.38'E] on road, Krasnodarsky Territory, Europe"		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	43.88333	39.81667	14785.0						1990-05-26	26	5	1990	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:219530	"J. Robert Macey 7616"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): J. Robert Macey, Theodore J. Papenfuss"			2026-06-12T03:17:46.474Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147422446	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:219549	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		RU	"Babuk-aul, 55 km ENE Dagomys [=43.40'N 39.38'E] on road, Krasnodarsky Territory, Europe"		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	43.88333	39.81667	14785.0						1990-05-26	26	5	1990	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:219549	"Theodore J. Papenfuss 21182"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): Theodore J. Papenfuss, J. Robert Macey"			2026-06-12T03:17:48.399Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147072455	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:219541	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		RU	"Babuk-aul, 55 km ENE Dagomys [=43.40'N 39.38'E] on road, Krasnodarsky Territory, Europe"		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	43.88333	39.81667	14785.0						1990-05-26	26	5	1990	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:219541	"Theodore J. Papenfuss 21174"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): Theodore J. Papenfuss, J. Robert Macey"			2026-06-12T03:17:39.057Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147437447	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:219533	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		RU	"Babuk-aul, 55 km ENE Dagomys [=43.40'N 39.38'E] on road, Krasnodarsky Territory, Europe"		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	43.88333	39.81667	14785.0						1990-05-26	26	5	1990	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:219533	"J. Robert Macey 7619"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): J. Robert Macey, Theodore J. Papenfuss"			2026-06-12T03:17:49.276Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147360159	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:68506	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		IL	"7 km 90 degrees W Gedera"	HaMerkaz	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	31.816667	34.7							1959-03-12	12	3	1959	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:68506	"William J. Riemer 590312-D"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): William J. Riemer"			2026-06-12T03:17:48.186Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147499447	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:219529	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		RU	"Babuk-aul, 55 km ENE Dagomys [=43.40'N 39.38'E] on road, Krasnodarsky Territory, Europe"		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	43.88333	39.81667	14785.0						1990-05-26	26	5	1990	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:219529	"J. Robert Macey 7615"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): J. Robert Macey, Theodore J. Papenfuss"			2026-06-12T03:17:51.408Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147189457	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:219504	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		RU	"Yew Box Grove, 20 km E Sochi City [43.35'N 39.45'E], Central District Sochi Municipality, Krasnodarsky Territory, Europe"		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	43.56667	39.8	5790.0						1990-05-24	24	5	1990	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:219504	"J. Robert Macey 7600"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): J. Robert Macey, Theodore J. Papenfuss"			2026-06-12T03:17:44.489Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147498448	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:219528	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		RU	"Babuk-aul, 55 km ENE Dagomys [=43.40'N 39.38'E] on road, Krasnodarsky Territory, Europe"		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	43.88333	39.81667	14785.0						1990-05-26	26	5	1990	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:219528	"J. Robert Macey 7614"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): J. Robert Macey, Theodore J. Papenfuss"			2026-06-12T03:17:50.713Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147186456	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:219536	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		RU	"Babuk-aul, 55 km ENE Dagomys [=43.40'N 39.38'E] on road, Krasnodarsky Territory, Europe"		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	43.88333	39.81667	14785.0						1990-05-26	26	5	1990	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:219536	"Theodore J. Papenfuss 21169"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): Theodore J. Papenfuss, J. Robert Macey"			2026-06-12T03:17:51.949Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147176297	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:191993	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		TR	"No specific locality recorded."		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	38.95	35.61667	877348.0						1818-06-20/1999-02-04				2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:191993		"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): unknown"			2026-06-12T03:17:52.179Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147494298	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:191994	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		TR	"No specific locality recorded."		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	38.95	35.61667	877348.0						1818-06-20/1999-02-04				2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:191994		"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): unknown"			2026-06-12T03:17:51.356Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147188445	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:219546	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		RU	"Babuk-aul, 55 km ENE Dagomys [=43.40'N 39.38'E] on road, Krasnodarsky Territory, Europe"		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	43.88333	39.81667	14785.0						1990-05-26	26	5	1990	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:219546	"Theodore J. Papenfuss 21179"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): Theodore J. Papenfuss, J. Robert Macey"			2026-06-12T03:17:44.168Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147421448	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:219547	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		RU	"Babuk-aul, 55 km ENE Dagomys [=43.40'N 39.38'E] on road, Krasnodarsky Territory, Europe"		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	43.88333	39.81667	14785.0						1990-05-26	26	5	1990	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:219547	"Theodore J. Papenfuss 21180"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): Theodore J. Papenfuss, J. Robert Macey"			2026-06-12T03:17:48.042Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147307446	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:219543	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		RU	"Babuk-aul, 55 km ENE Dagomys [=43.40'N 39.38'E] on road, Krasnodarsky Territory, Europe"		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	43.88333	39.81667	14785.0						1990-05-26	26	5	1990	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:219543	"Theodore J. Papenfuss 21176"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): Theodore J. Papenfuss, J. Robert Macey"			2026-06-12T03:17:45.351Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5147419445	09c4287e-e6d5-4552-a07f-bff8a00833d8	https://arctos.database.museum/guid/MVZ:Herp:219545	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Triturus vittatus (Gray, 1835)"	"Triturus vittatus"		RU	"Babuk-aul, 55 km ENE Dagomys [=43.40'N 39.38'E] on road, Krasnodarsky Territory, Europe"		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	43.88333	39.81667	14785.0						1990-05-26	26	5	1990	2431812	2431811	PRESERVED_SPECIMEN	MVZ	Herpetology	MVZ:Herp:219545	"Theodore J. Papenfuss 21178"	"Museum of Vertebrate Zoology"	1999-01-27T00:00:00	CC0_1_0		"Collector(s): Theodore J. Papenfuss, J. Robert Macey"			2026-06-12T03:17:55.110Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
